gene	E14_ES_fpkm	E14_flk_fpkm	E14_HE1_fpkm	E14_HE2_fpkm	E14_prog_fpkm	Sp1hyp_ES_fpkm	Sp1hyp_Flk_fpkm	Sp1hyp_HE1_fpkm	Sp1hyp_HE2_fpkm	Sp1hyp_prog_fpkm
Ccni	30.29436798	98.07173553	63.61988818	77.4807462	81.27812568	31.56006142	81.2439794	61.33561763	98.68122775	83.74902727
Ccnj	3.015198783	4.437822533	6.526584933	7.244328283	7.96665325	3.858601683	6.82127935	7.2928973	10.95730428	9.8774447
Ccnjl	1.723195783	8.685752617	12.12758282	5.862017533	1.979155517	1.36640165	9.054982267	7.683671133	4.990732117	1.652222583
Ccnk	16.04125247	16.40886935	12.36477188	11.9982534	15.80973703	20.7870313	17.5582759	14.79224792	15.51356062	16.25438682
Ccnl1	25.25225758	34.62422017	27.96575112	31.23767308	44.53534498	25.76102713	32.7029204	41.64885442	37.27289833	37.90282825
Ccnl2	37.59735568	61.39264177	41.6846305	40.34773862	46.01006143	42.14096732	58.4775139	45.45608263	49.9279628	42.70440713
Ccno	2.3540254	0.208931267	0.0851047	0.08305785	0.130095658	0.82785995	0.022051183	0.088894183	0.00155065	0.007057617
Ccnt1	29.0162354	25.89694195	22.34802618	24.49947525	30.38038173	26.11128555	27.7240633	24.4438175	26.78539098	30.58751713
Ccnt2	35.23919808	30.97762238	15.11521102	17.59902612	21.89425328	38.15411883	31.47774088	21.6782876	23.6002853	24.2678966
Ccny	15.07512338	30.04087022	34.2532167	33.78816828	28.62338608	14.82418815	29.58023515	50.84433297	46.83701172	37.60151985
Ccnyl1	12.48281373	9.97739665	10.06717638	8.931709833	5.476639	16.23113985	15.01916727	14.65227667	14.7371465	10.03500875
Ccp110	17.67766412	11.00001515	6.573568183	8.31841485	10.83913565	17.8824068	15.99702418	10.80318653	12.71596792	14.95002823
Ccpg1	15.83895762	5.722926617	7.508413667	9.215740117	8.120999417	14.62120413	4.150415367	6.4563764	6.356112033	7.417844367
Ccpg1os	4.666511633	8.540092883	3.487184633	3.885504133	3.099699117	4.554303817	4.935112067	2.2543952	3.459019833	4.421889783
Ccr1	0	0.013651083	0.000444875	0.066815783	0.865790633	0.001864183	0	0.001723592	0.090429533	0.385900133
Ccr2	0	0	0.000444875	0.18814775	2.793135467	0	0	0.001723592	0.45458935	3.149442417
Ccr4	0.16468435	0.13781905	0.85421615	0.686341783	0.663511717	0.098495733	0.161949233	0.98040355	1.1910285	0.660386417
Ccr7	0.077432767	1.789936783	0.141232667	0.149013633	0.137192517	0.2495282	1.942869317	0.259045767	0.354266567	0.092553208
Ccrl2	0	0.028100433	0.0500636	0.588143683	1.325863483	0	0.047604033	0.196587117	0.765533817	2.553875317
Ccs	14.32324373	12.21852052	24.00371885	27.86567298	24.8330787	13.25146905	11.55579462	23.30127853	20.34730542	21.4104132
Ccsap	5.690088883	6.900528667	6.769528067	7.5399281	7.926669883	6.0810102	8.0789577	8.138755933	6.658901033	8.771288
Ccser2	9.316902333	4.524031467	9.9503818	7.747123617	4.660663	10.87889225	8.031462317	15.2814341	11.07154665	8.184486033
Cct2	567.7982839	529.6779312	301.674382	352.8794871	368.2878705	559.0527695	527.9999949	418.0514756	429.6866471	428.3424855
Cct3	498.4786168	319.9530706	218.8126663	276.5330968	298.1613576	455.0404145	377.1867391	282.8512133	314.6700895	310.2180396
Cct4	392.6201263	446.2894806	262.0580477	335.5390539	344.7901192	269.1453806	307.3649374	236.5165751	263.3185887	277.387357
Cct5	532.0340068	516.2729289	290.6379413	362.3568278	356.1273605	461.6543966	480.3655065	296.6395254	339.1561419	344.994782
Cct6a	484.3276994	355.8142229	196.5981394	242.9457014	257.0357506	433.2499263	375.6106623	224.3231942	288.7523928	297.2682795
Cct7	337.6209178	293.3215115	195.7860174	240.1223165	252.5021797	276.4681274	268.3613569	200.7059921	220.5194743	218.5236397
Cct8	351.0023568	285.0911074	169.0570813	208.4462954	224.7264366	342.916599	315.898159	223.0411499	245.6346807	249.3407056
Cct8l1	0.547472767	0.0189826	0.02160565	0.0919192	0.093679642	0.31123445	0.016851767	0.0633104	0.10568175	0.304142867
Ccz1	49.10558722	42.38095815	41.48853293	44.35099415	44.27329717	46.07167367	45.15799077	42.42655963	45.00406098	45.44354307
Cd109	2.27882295	0.450359817	29.46494432	13.42262025	1.320610133	2.289388583	0.874976933	21.87457258	5.764341067	0.224191067
Cd14	0.014761567	0	0.000444875	0.181272617	2.62440315	0.059654617	0	0.001723592	0.043438583	1.183958417
Cd151	19.92085657	26.99989432	91.99392623	75.0028906	45.91643777	19.11293137	29.41584412	86.41914037	58.83447445	47.33795647
Cd160	0.13929575	0.37219335	1.2872569	1.412513683	1.289980483	0.175227283	1.23173165	1.607060533	1.51084685	1.877922567
Cd164	53.40551395	80.79211248	48.08525515	38.12386608	33.59675488	65.97269977	74.5882508	51.52867083	49.08049977	36.62816773
Cd164l2	0.974697983	0.417687183	0.162306942	0.073144	0.115150333	1.400327867	0.352935483	0.001723592	0.103554	0.217907725
Cd180	0	0	0.031782975	0.156206717	1.2700156	0	0	0.001723592	0.26844685	2.7353593
Cd1d1	3.371861283	0.0738437	1.18895175	2.373605733	3.932642067	2.320648483	0.092729367	2.202347117	2.266336283	2.630688183
Cd1d2	0.7517783	0	0.174827175	0.662398833	1.155082217	0.655357083	0	0.511842217	0.353418367	0.776302217
Cd2	0.647665333	0.1664187	0.000444875	0.0003658	0.000715	0.339591783	0.18410805	0.001723592	0.00155065	0.007057617
Cd200	0.080028633	0.021325183	11.07879117	7.581856817	2.4502175	0.28056685	0.011271167	8.009452467	3.286886517	1.485240517
Cd200r1	0.0712729	0	0.6674763	2.6148135	3.180392633	0.147820783	0	1.696583583	3.55798525	5.834959433
Cd200r3	0	0	0.000444875	0.309402333	1.270275617	0	0	0.207010483	0.00155065	0.8659578
Cd200r4	0	0	0.015829842	0.4134057	1.877579983	0	0	0.001723592	0.580095533	1.20269965
Cd226	0	0	0.023415842	0.847142567	2.1776451	0	0	0.247803983	3.07587485	6.286133183
Cd244	0	0	0.000444875	0.092164283	1.594355617	0	0	0.001723592	0.2219868	1.988477517
Cd247	0.06576735	0.245040567	0.358274633	0.3388935	0.524057867	0.123112067	0.28993725	0.46917435	0.942572767	0.701630533
Cd248	0.065214533	0.119429183	4.340535583	1.155690217	1.308662117	0.317896383	0.038235117	1.311714917	0.473133583	0.520445767
Cd24a	42.01947092	66.50861402	152.4527188	46.06864345	41.3255927	30.50656497	97.8859931	321.2397275	62.43194053	35.73470067
Cd276	15.94970232	13.44190438	20.52973792	17.44208753	7.800954	11.0659889	5.7746707	8.955049017	6.5904001	1.747136283
Cd2ap	36.99152662	32.35289528	28.33867772	25.92052772	19.04511977	36.90567113	30.99985635	36.18523328	31.18068232	21.90756145
Cd2bp2	34.66846605	29.05248607	19.03998438	21.67831025	22.13994187	32.03213963	29.73085923	20.58562312	21.66419013	19.99948665
Cd300a	0.046767383	0.430750017	0.158401917	0.340756733	1.615524117	0.0135634	0.374902183	0.16312165	0.362484	1.525706433
Cd300c2	0	0	0.000444875	0.092463342	1.328813867	0	0	0.001723592	0.00155065	0.70822335
Cd300lb	0	0	0.025221692	0.133930583	1.9749369	0	0	0.104226133	0.14235135	1.22124925
Cd302	0.883151767	4.408507067	4.146848017	3.300769383	2.332104	0.992097983	2.4868479	2.7475718	2.018654317	1.48495565
Cd320	12.31343435	11.14344158	5.35644745	8.80581505	8.02517695	11.75936343	10.28835778	4.5489239	9.236319167	8.77793605
Cd33	0	0	0.033024358	0.1457928	1.0295277	0.0020773	0	0.043606083	0.055902733	1.196145817
Cd34	2.193720333	0.290456367	145.952265	300.7909208	182.5243125	0.266295383	1.432720617	60.82405915	110.2937126	93.23177572
Cd37	1.855172833	0.506569717	0.332290133	0.60271575	1.55147225	3.081093317	1.095479433	0.4962454	1.066048317	1.78497585
Cd38	2.769673433	0.68646935	22.00954837	17.42948637	3.928104167	2.438360167	1.522778567	24.7601599	12.81883028	4.5457475
Cd3eap	18.36304758	9.87247465	7.77676665	11.21797928	12.78170787	19.63258508	15.65777923	9.394521967	12.3181012	15.18374445
Cd40	0.515812483	15.88869803	10.90908708	3.14545765	0.4710802	1.07211035	19.3392748	12.79460198	4.317734217	0.534414033
Cd44	0.707792767	4.909889517	37.69229483	17.00793017	25.75294193	2.840058667	3.209039883	13.3857855	6.10852695	18.29207487
Cd47	1.966229133	4.7292454	16.691256	19.5050309	19.77146637	3.495666833	5.32781305	10.99960822	11.35886458	15.86578013
Cd52	0.256965533	0.484836833	0.000444875	0.983485683	9.904004083	0.151077333	0.135859933	0.096425592	0.573368033	8.848143767
Cd53	0.00554955	0.036343583	0.121062617	0.19325805	2.0650858	0.0042096	0.018009167	0.001723592	0.8896216	2.772320433
Cd55	2.30801865	2.782253167	8.55253085	7.367712033	10.41959253	2.5258212	1.281677933	7.550373183	6.003781	12.63838005
Cd55b	0.0099228	0	0.135439025	0.112796583	0.113922892	0.038463033	0	0.350575092	0.00155065	0.007057617
Cd59a	0.731970783	2.865229867	19.290368	11.96176827	3.166075217	0.693261417	2.175886817	4.690720983	1.440802533	0.496060725
Cd59b	0.062038317	0.3354686	1.680561192	1.433668733	0.79321015	0.07866185	0.5372507	0.388592875	0.8191437	0.226914692
Cd63	29.9955152	44.78195322	100.9766594	59.95426025	43.5854822	34.26223157	40.93816438	68.59573488	41.41386432	37.78588667
Cd68	9.005370133	5.195739733	3.066389967	3.492067725	5.791660683	9.241590933	2.649769033	2.273530867	3.88645305	3.936449133
Cd69	0	0	0.000444875	0.023872067	1.34511645	0	0	0.001723592	0.1364877	2.014201
Cd74	3.722573667	0.261015917	0.485073567	0.275735283	0.407269667	2.665554383	0.479713217	0.34536175	0.583722833	0.597548467
Cd79a	0.467719533	0.15027485	0.394943717	0.448924633	0.703629383	0.9573487	0.18958315	0.293683733	0.497068883	0.444903192
Cd79b	1.032308733	0.054816917	0.384444867	0.795123	0.868428367	0.9954507	0	0.237424933	0.00155065	0.120414108
Cd80	1.253245783	0	0.000444875	0.0940946	0.346649883	1.1011143	0	0.053938158	0.00155065	0.192790792
Cd81	66.97896833	102.5776713	235.8406848	174.7007125	87.12294547	85.37691463	96.15415528	217.3176427	161.0887932	78.07587727
Cd82	0.080763933	0.160052467	2.062695483	0.7652933	0.479161933	0.068628017	0.06359125	0.2551079	0.20592965	0.350777683
Cd9	68.93757005	8.666924083	54.45113823	47.08539925	54.8839759	73.14550793	11.10093398	30.98667502	24.36586975	58.00653838
Cd93	0	0.1860544	79.09092597	38.65286998	2.605833367	0.006297917	1.426295133	71.18090252	26.95559815	2.972495317
Cd99l2	1.888512267	7.24040895	11.91136793	9.89251445	9.802687983	2.87571695	7.798919817	11.43386312	6.8545885	11.20156313
Cda	0.0655707	0.563002267	0.79063965	0.453941617	0.329516408	0.023275483	0.252450483	0.492299883	0.1277875	0.007057617
Cdadc1	3.758415783	5.036482967	5.855532017	7.440593617	7.7212211	2.804759167	4.335858967	4.265010967	5.165208033	7.043365933
Cdan1	5.911736117	9.313397583	7.2538605	8.120439517	10.92416745	6.6619553	8.4636922	9.653873517	10.68780898	11.4240501
Cdc123	35.89231038	43.49428095	35.1269278	43.70326527	49.96680102	31.71049808	41.76881988	37.78041462	44.90329212	49.41068815
Cdc14a	1.7458599	3.5716708	4.663676283	4.211438783	3.572970783	1.443380233	5.321103217	6.1988379	5.2317698	4.153717633
Cdc14b	5.066326083	17.88751787	3.793781533	2.8996269	3.168702067	11.10232407	14.48883648	3.642451983	2.807146933	2.061675
Cdc16	52.05614678	105.0601625	131.1297881	120.1911484	102.2669903	54.90370077	104.7395927	146.9426619	138.6939732	118.5002225
Cdc20	117.5413904	100.6245233	73.24217858	97.99545887	106.7920821	115.0102187	99.74950975	96.81592805	119.7309974	115.8285924
Cdc23	40.47169295	42.10476533	29.95914598	37.6402178	37.50274777	34.99443538	44.37922492	34.14055152	38.15609885	40.10796952
Cdc25a	35.95551317	31.64141518	22.34795952	25.53715847	30.63240543	34.74419692	34.81225478	25.86070013	33.05613352	33.34611618
Cdc25b	7.48678685	4.412084133	4.485556383	4.0133345	12.20760003	3.298320233	2.904646733	3.278696417	4.294380283	17.27829858
Cdc25c	12.7634012	15.59629247	9.780679333	12.00063983	15.35994653	9.277370317	12.5521962	8.491001783	14.59537773	17.49768515
Cdc26	36.95724377	43.30376682	30.37587568	40.98107713	37.72936825	30.57481633	42.15158935	25.57257207	32.51159998	39.0588609
Cdc27	45.23681563	35.43589548	37.7124948	51.98184567	55.95741007	33.86183833	37.18908972	33.42662805	45.14324838	56.4519914
Cdc34	89.56224337	76.90318568	117.6185139	110.1933546	131.552296	99.94416797	67.0740605	102.9558397	102.6214812	102.9057828
Cdc37	44.37173413	45.71989683	54.70546088	52.01211062	53.35749895	45.6525775	52.39503572	45.2940317	47.65629693	49.0151762
Cdc37l1	27.42344205	18.23719238	10.33898873	12.52752325	15.4486517	23.92708627	17.89639593	12.07347113	14.51286145	19.40640002
Cdc40	14.2440481	15.29113277	8.824747283	11.07529917	14.35421403	11.31655588	13.96012137	7.771300467	9.9856465	12.60850398
Cdc42	119.7831991	153.3449262	221.5302541	191.9494652	186.7177262	118.5640104	172.2935242	249.761071	209.7710131	178.2657667
Cdc42bpa	8.12578045	8.979671333	21.164979	14.8347701	11.03796863	8.000735133	10.62927955	21.86376218	16.96116852	14.86195963
Cdc42bpb	16.21361698	21.66871188	60.77849405	30.75696485	20.2284213	17.12592635	24.99237842	59.61378107	26.95002073	15.85050263
Cdc42bpg	8.420826117	3.894052467	3.4085546	4.172826833	5.779585733	13.54120027	3.274036417	3.8335196	4.582494117	5.31702965
Cdc42ep1	1.263521633	4.768753467	60.95894895	37.4603053	12.71250053	0.243848283	5.1398521	24.8967851	15.30510857	7.3299545
Cdc42ep2	0.388160117	0.461822967	2.2483369	0.765401533	1.281697283	0.943710467	0.77113085	1.277778033	1.34137135	2.359781733
Cdc42ep3	2.697808117	0.701150967	2.011315333	0.4480763	1.419132467	2.360515583	0.704235383	1.076242967	0.615295233	1.44639365
Cdc42ep4	19.01654223	29.51308835	15.95517245	9.693925417	7.855008283	21.78096303	24.94188903	13.3476842	9.619887667	9.50519755
Cdc42ep5	5.085621567	20.08672818	27.27081813	16.00986415	10.09039808	5.9906481	7.421665333	19.39984942	9.268622883	8.253750717
Cdc42se1	22.31093572	20.71763302	44.0149387	37.22958567	36.36445545	25.93147103	30.14889508	44.89633098	39.1019206	39.5579558
Cdc42se2	32.35287843	29.58342002	31.75887783	26.5234036	21.03507085	32.45625473	31.58779182	30.81102478	25.7049404	18.21873268
Cdc45	30.77168877	34.75496495	19.00953362	29.84744632	39.33500352	27.55883858	32.17553018	21.94900755	37.35436038	38.05969878
Cdc5l	103.2880088	50.03997617	33.4041291	42.1940235	44.71052993	83.96469562	53.11956823	39.52542427	50.52920002	59.87280385
Cdc6	30.10770778	17.69987573	15.50954312	24.5736269	32.04266717	21.61436045	16.97912332	14.66011257	19.44046405	27.1982215
Cdc7	20.16547213	22.47036358	8.476486433	13.45157883	19.98215788	18.60067733	19.38635927	14.22203867	22.8607589	21.30830117
Cdc73	10.77845102	7.230474583	6.489207367	7.209111117	7.603954617	12.349971	6.733555017	5.994715767	5.4808844	7.6584433
Cdca2	34.20993403	32.54416905	14.2194373	16.43285262	23.12005467	22.32410698	26.07521173	14.67263662	21.1268283	25.09378978
Cdca3	54.09340373	48.9586191	31.38788155	46.24600943	55.53288578	49.32334145	47.24818823	37.51148423	48.3057736	56.22247653
Cdca4	28.75129457	32.67680117	20.02304802	25.26839397	25.54043132	30.10579878	36.13967757	23.82299408	31.07651158	30.27736897
Cdca5	38.73534553	20.94110377	10.78254835	17.75429343	23.95435283	34.8321985	22.62130608	12.96911258	18.07011988	21.93353037
Cdca7	76.2233663	86.27463547	22.5712396	46.80068828	48.34469748	76.05251258	71.64838602	29.3625447	64.60052192	55.19142712
Cdca7l	18.72641178	33.58171447	7.247724617	19.40279727	18.6979776	19.29108087	36.94379758	9.7964327	22.06927673	19.54262778
Cdca8	43.1735292	51.43370292	31.16238732	35.3122882	45.94232678	38.94007092	53.41854883	31.44059275	38.08319262	46.77346905
Cdcp1	1.3077597	0.71098205	0.0343685	0.0003658	0.039603217	0.726302083	0.168060767	0.001723592	0.048510867	0.007057617
Cdh1	118.7481526	1.786737517	1.28506755	0.341601333	0.32190395	154.8545244	3.437495417	0.288338083	0.191514617	0.086173508
Cdh11	0.240053683	61.86029617	5.82946165	1.453434433	0.903149433	1.186693683	78.4824101	7.173205933	2.27147595	0.94960195
Cdh13	0.044696917	4.2350177	2.669038983	1.180203933	0.2821148	0.4263828	2.253974033	4.148907817	1.517765817	1.095055033
Cdh2	3.570359267	56.70090212	44.23289707	15.17474827	6.166367567	3.678008867	73.40627338	48.45938997	15.55928235	5.090238267
Cdh20	0	0.54050335	0.000444875	0.022871283	0.000715	0.00219965	1.864218167	0.001723592	0.00155065	0.007057617
Cdh22	0.0093892	0.195935717	0.26275115	0.11099355	0.000715	0.045583433	0.757639583	0.890635017	0.65226355	0.064342325
Cdh24	1.8666523	2.074822967	1.4020256	0.9750618	1.1706546	0.849537717	1.188757083	0.591688017	0.599273467	0.613407083
Cdh3	15.71441058	2.410572933	7.94152255	1.190722117	1.376576033	27.27710387	0.894180933	3.124415417	1.06291025	0.394529975
Cdh4	0.188711067	12.24936848	0.185605217	0.188861133	0.147088017	0.526443967	11.60377347	0.344243367	0.417086817	0.35979715
Cdh5	0.0798977	1.8520476	451.515241	226.3818673	26.22862268	0.1891204	10.30678543	535.2492915	190.7664069	17.29860173
Cdh6	0.0082946	0.933447933	0.171644583	0.012740117	0.023935942	0.0500024	1.928247167	0.184320817	0.094210933	0.062752008
Cdh8	0.0127269	0.15903935	0.000444875	0.0003658	0.000715	0.001568133	1.152778433	0.001723592	0.00155065	0.007057617
Cdh9	1.048093967	0	0.000444875	0.0003658	0.000715	1.176291133	0	0.001723592	0.00155065	0.007057617
Cdhr1	2.831189033	0.1518868	0.000444875	0.0003658	0.000715	1.9313408	0.121404567	0.001723592	0.036280033	0.007057617
Cdip1	13.33439633	18.89564955	21.0521908	19.11513927	16.10711048	11.41048887	22.41902517	22.9841128	21.30115418	18.38063463
Cdipt	14.59384762	15.07580598	26.38800075	22.26010318	17.33683048	13.59716642	15.35492153	19.0000157	15.77708627	13.3906994
Cdk1	62.87303682	75.0636938	58.20845745	80.69558967	76.2479751	54.72669608	69.46755613	72.54459532	92.78341685	83.14107717
Cdk10	15.61221803	23.59458862	10.18646473	12.41967042	17.99652963	21.18949568	26.61944777	12.83859632	16.2699851	20.46842937
Cdk11b	24.34795438	22.74381717	27.85935792	23.0583852	25.0093036	25.51004425	28.2624805	24.64954395	21.6869572	22.94289925
Cdk12	53.9565296	29.26705557	29.73179632	37.94107822	43.14801763	43.7758009	38.0976488	33.7819531	43.97005275	44.45985887
Cdk13	20.3023088	20.331716	19.37375933	20.23581477	18.03574757	19.48341208	23.60493753	24.44154997	27.01451672	24.50540783
Cdk14	0.638118133	18.9696979	7.6217861	3.355498633	2.47195775	0.8187297	21.24538732	7.454062717	5.091200233	3.24792925
Cdk16	23.9306254	32.13157733	30.60313137	29.51802098	33.4764032	26.09908548	35.174464	40.26781953	39.02966793	37.99876248
Cdk17	19.19426353	14.15276328	34.14324418	47.65581395	39.42167913	20.8068263	21.61569663	37.02657533	49.53023645	40.67915607
Cdk18	4.998282317	2.770382433	3.534523233	1.36650535	1.568601867	5.25050795	1.1923681	0.6926241	0.18981405	0.215047083
Cdk19	4.635039833	4.263759617	6.26721	4.774788767	6.567020033	5.21500195	4.239858517	4.795962233	5.808621967	6.6651244
Cdk2	38.54264753	23.16971432	26.2259034	37.75266892	49.10630442	44.24666908	39.99567903	43.26874817	42.35963533	39.46442792
Cdk20	2.00871525	1.227028883	2.334710917	1.217105667	0.61615055	3.350699867	0.940767967	1.907813183	1.0193474	0.773338933
Cdk2ap1	82.30377465	95.07934692	56.58172838	54.69945212	49.63444305	75.04948155	102.6817821	56.33839565	61.75163668	43.69746658
Cdk2ap2	12.47185717	3.798584267	8.096769017	7.293938983	9.335674967	12.65684793	3.91762105	7.633767617	7.653259917	7.357248467
Cdk3-ps	0.570645883	0.323904833	1.053278033	0.673839417	0.697234083	0.445098667	0.3419389	0.58789595	0.590398817	0.541814767
Cdk4	240.8040377	297.8905472	280.1115285	314.8822314	290.5605217	242.4403415	392.6201263	386.2573293	430.2702983	300.8665459
Cdk5	6.862426917	5.97697715	8.7258956	8.383955717	7.03400225	7.547184	6.554883517	7.298580267	8.11761915	6.479816217
Cdk5r1	0.402809433	0.3271162	0.747741233	0.937907967	1.480297517	0.528720683	0.5480624	0.844261	0.7118984	1.000099217
Cdk5rap1	15.86716955	6.52717055	5.106072333	6.9008584	8.07444165	14.12867945	7.213716933	4.33071035	5.938207933	8.336332933
Cdk5rap2	11.88561488	12.94863703	6.906222267	9.542369283	9.698636767	10.24409043	14.78411315	8.6775591	10.87656693	11.4946447
Cdk5rap3	26.39584728	23.24766877	19.04226433	23.09624445	25.76704828	26.96226082	16.85524602	14.1685847	14.80194795	16.97639257
