gene,E14_ES_fpkm,E14_flk_fpkm,E14_HE1_fpkm,E14_HE2_fpkm,E14_prog_fpkm
Cst7,0.1196272,0.189800967,0.09170055,1.5315566,3.42989345
Cstad,0,0.58548,0.058228792,0.1282619,0.450437617
Cstb,37.1323881,45.0279363,69.27813638,39.54194143,38.12578217
Cstf1,33.35328305,32.83903417,25.27557823,35.70499843,37.41904135
Cstf2,29.19302245,28.970015,22.04781563,28.45324905,32.55712847
Cstf2t,19.5111452,17.11749345,21.6103383,20.52598522,15.28164818
Cstf3,29.86678077,27.39215812,17.49224285,22.08346088,23.95759352
Ctbp1,23.54699827,38.3688082,63.98120832,52.26365153,60.25682243
Ctbp2,117.5371493,29.58669027,36.32579843,25.1254298,18.56206812
Ctbs,2.925659117,6.443664483,6.4262148,5.822128167,5.635213467
Ctc1,28.18769497,38.52726407,29.05142312,31.65231308,34.81249242
Ctcf,58.06206222,61.34459732,36.87255512,50.24943903,65.87822647
Ctdnep1,12.64598165,20.64649758,27.18857243,24.64649228,26.76936873
Ctdp1,24.04835413,14.04626198,24.03542703,16.54646717,17.91992683
Ctdsp1,6.8103322,19.26251887,24.88631955,21.28383872,22.46244583
Ctdsp2,15.35365503,34.59851912,30.76990163,21.81690137,19.37333367
Ctdspl,1.270461083,4.393954883,6.122292233,5.055680717,6.4422755
Ctdspl2,16.3865836,16.57888688,9.582409717,12.02327183,15.07583708
Ctf1,1.203798467,1.3148309,0.438984083,0.521045167,1.06498965
Ctgf,15.56638655,7.308333817,72.10770553,21.7759204,7.992644633
Cth,23.98798073,4.944893483,0.85204855,1.396731417,2.44999145
Cthrc1,1.831376083,5.510852,0.43297925,0.393963483,0.349900558
Ctif,0.809995867,1.516600817,4.656999967,2.498505367,1.432317083
Ctla2a,0.1348761,2.931818917,114.6911444,174.7824236,78.9065154
Ctla2b,0.002733567,0.54674445,31.5400714,48.53683595,28.57652045
Ctnna1,137.9422282,151.2936374,200.3262517,101.2992291,80.67384437
Ctnnal1,50.0238108,5.569445533,2.197365,3.072583983,5.807647033
Ctnnb1,237.3452794,208.5259825,361.1292516,260.7424986,157.4472268
Ctnnbip1,7.6298457,9.19739055,9.032055617,5.98720165,5.874870533
Ctnnbl1,33.51220897,22.7320049,25.29759653,28.19675597,27.95366248
Ctnnd1,65.00831207,119.8110865,135.5807088,96.57414395,64.25057015
Ctnnd2,0.2212085,0.112994083,4.17698085,1.615655017,1.9075378
Ctns,7.614302583,7.265677817,12.00995098,10.03174733,8.3799373
Ctps,78.35943297,64.98439075,46.56775165,58.55885475,59.28890308
Ctps2,7.086863883,8.844024067,5.852641,11.18953912,13.23437633
Ctr9,35.84216897,22.28838437,24.771009,39.39989567,39.2098296
Ctrl,1.443233417,1.226686833,0.445631317,0.698157417,2.041313317
Ctsa,18.75544063,18.64106858,31.40754428,22.14594733,17.22310407
Ctsb,15.79360857,16.64636762,38.15512507,22.99560473,18.02038723
Ctsc,1.553943,7.3497539,1.800286317,2.696649983,6.171339383
Ctsd,97.72861832,90.11912953,252.8588865,185.5930583,116.1981044
Ctse,0,0.443312867,2.375681867,22.96819368,14.50431478
Ctsf,3.447263233,4.261429467,5.286982983,4.674474683,3.256247417
Ctsh,0.175165533,1.9539433,15.30387328,1.344455617,0.39926005
Ctsk,0.0813435,0.094960617,0.627125483,0.862779917,0.446181217
Ctsl,41.30634517,67.92071777,329.3286581,102.0434329,25.84578622
Ctso,0.01097645,1.473120117,4.4709795,4.572845167,2.1633713
Ctsw,1.691566683,0.58059405,0.538894783,1.688998533,1.193233167
Ctsz,28.05349513,36.29201362,32.72884,20.22496277,24.42699525
Cttn,36.88403027,53.6862013,78.61640212,58.95699915,71.94436478
Cttnbp2,0.145067767,1.79303785,1.622290417,1.094334867,0.1279304
Cttnbp2nl,10.51209933,13.66623727,46.90386313,17.44580723,2.736663467
Ctu1,5.3547274,4.477527117,3.6196942,4.36099285,4.889408933
Ctu2,16.21651205,16.05383075,17.35662397,17.7970986,18.75347323
Ctxn1,1.8149293,6.693460667,4.130367633,3.786468417,2.730355717
Cubn,0.505544233,0.0197064,0.824960083,0.310092267,0.08532735
Cuedc1,1.562727933,3.472363683,10.01080552,6.868983433,7.584316333
Cuedc2,14.52749982,13.72871482,20.55044547,21.63942732,20.43848438
Cul1,72.22602002,84.19225077,98.05109907,100.6269391,98.02581453
Cul2,30.26677325,29.98532343,13.74735083,20.22425962,22.91184567
Cul3,37.45406607,44.20714733,34.28568975,34.82894292,36.62192342
Cul4a,20.78208058,56.43270673,61.73582493,64.20617243,68.22763375
Cul4b,97.30414518,59.75243713,37.21340127,38.48302217,35.41344787
Cul5,24.2239965,16.62931862,10.60047648,13.12416215,17.37119288
Cul7,15.95481725,38.93872122,64.49989425,41.6523586,34.62335973
Cuta,24.47166057,21.93380452,23.36571905,27.62139963,23.11045432
Cutc,2.527421617,2.797365317,1.927371667,4.154348867,6.0730041
Cux1,8.90818075,27.48791315,14.22218945,13.9910538,17.6381992
Cux2,0.23066155,0.221260367,0.285185333,0.191759883,0.29719285
Cwc15,57.29914522,58.41556245,68.29011302,71.42930142,60.46216135
Cwc22,31.24834522,24.02627508,15.96842998,22.61071493,24.52011663
Cwc25,11.42721247,8.37804465,10.66440768,9.508879633,9.465731217
Cwc27,22.84359533,25.40772218,14.1574205,20.40541115,16.98818088
Cwf19l1,11.05249595,8.012416983,4.60517225,8.387699933,10.05761808
Cwf19l2,23.1544313,19.58116438,8.893704217,12.96403553,13.02111295
Cx3cl1,0.7938741,5.711564483,11.8777284,9.177366483,4.8472244
Cx3cr1,0,0,0.000444875,0.057257467,2.0324796
Cxadr,10.04994352,15.63698858,3.39368865,2.10388595,2.095690917
Cxcl1,0.022357483,0,3.607158067,1.806862883,0.255299408
Cxcl10,0.539968567,0,1.0874211,0.565966217,0.657169267
Cxcl12,0.493287217,1.217498667,9.19382915,1.496363817,1.32492395
Cxcl16,2.390786183,0.3884197,5.360380433,1.352496567,0.327003733
Cxcl17,0.21011875,0.56003615,0.18276335,0.0003658,0.000715
Cxcr2,0.0007055,0,0.000444875,0.28084195,1.544473467
Cxcr3,0.002733567,0,0.061331425,0.612232267,0.322615483
Cxcr4,0.46978885,47.18725938,0.737535333,0.151233467,0.453709933
Cxcr6,0.654774883,0.984586,1.203492733,1.2707569,1.659299683
Cxx1a,1.101667767,6.0782507,26.53673987,10.60846137,5.604812933
Cxx1b,1.583952667,7.503841783,27.6481263,11.12754388,5.23996175
Cxx1c,0.2006978,5.155820017,7.652524967,5.261237333,2.377175817
Cxxc1,14.3998829,12.93128742,16.08403263,16.7201901,18.67731733
Cxxc4,0.01346285,0.850660083,1.924031517,1.072681583,0.234802333
Cxxc5,14.27052567,34.94910397,23.46298203,33.74825295,34.3700177
Cyb561,5.169178467,1.520037917,2.0246497,1.341563067,0.7170892
Cyb561a3,2.41156065,3.109482083,4.463844333,3.969449483,4.026794533
Cyb561d1,0.838607367,1.181531583,1.176928083,1.483972233,2.4323505
Cyb561d2,3.506259833,1.588822117,3.134177,3.773785917,4.688677467
Cyb5a,83.7634511,44.1697345,129.9581608,135.2359355,107.9034893
Cyb5b,48.60745478,40.84066682,76.85486288,81.61172987,70.6998121
Cyb5d1,10.34742315,9.808415867,10.20308473,15.15711228,10.24396543
Cyb5d2,1.063612233,1.95925685,4.068769033,4.59517315,3.63572405
Cyb5r1,41.5548957,24.46033817,12.46336837,9.347029333,13.6316054
Cyb5r3,33.22138555,29.09892837,40.66658235,33.09671877,34.77920272
Cyb5r4,19.56404152,10.28284078,12.51871625,14.270133,16.15876115
Cyb5rl,1.040906017,1.355662533,1.0441039,1.818394667,2.240028533
Cyba,8.711126167,24.33418038,37.02853297,24.03644698,24.45000992
Cyc1,86.51715387,56.17543355,42.6310535,55.52128248,60.767258
Cycs,32.59296372,27.39572613,25.03778132,36.5402725,34.30155687
Cyct,4.891327583,0,0.000444875,0.0003658,0.000715
Cyfip1,26.48548912,33.54022153,44.27246247,34.61384072,25.99375005
Cyfip2,7.191548433,6.450380017,3.107919117,2.703114967,5.301693567
Cygb,0.2539889,0.343614533,1.022501867,0.175974383,0.1439107
Cyhr1,17.27179515,24.73607978,22.61489878,22.35276057,20.58662533
Cyld,4.58946435,6.3848966,5.389522933,5.613343817,6.406664833
Cyp11a1,1.605341783,0.0361294,0.07338515,0.012633017,0.075193258
Cyp17a1,0.0173763,0.031105667,0.419786583,0.817191817,0.4483971
Cyp1a1,0.064554817,0.0676582,1.054390383,0.9797007,0.793076733
Cyp20a1,15.25296323,18.61492287,21.49709873,14.17178037,16.85786792
Cyp26a1,0.290883167,55.37048282,10.4951912,2.38291045,0.254441133
Cyp26b1,0.007830683,0.645799683,0.773594383,5.006081783,1.083089683
Cyp26c1,0,1.240922917,0.304510417,0.404324833,0.469809383
Cyp27a1,0.480643033,2.669074683,0.962033,0.68142075,0.4470927
Cyp2b23,1.107253983,0,0.000444875,0.0003658,0.000715
Cyp2d22,0.04924415,0.8815781,0.2668664,0.08577265,0.000715
Cyp2j13,0.900417967,0.137775817,0.000444875,0.0241129,0.000715
Cyp2j6,0.752182467,2.592088883,4.9089621,4.442498383,1.173880517
Cyp2j9,0.5698248,1.321027867,0.1897982,0.118985433,0.000715
Cyp2r1,0.06793195,0.083664583,0.113659217,0.185107733,0.942794983
Cyp2s1,2.792778017,7.78765455,0.25270845,0.041425433,0.100659975
Cyp2t4,0.097698983,0.085041967,0.577534233,0.407866317,0.453423867
Cyp39a1,1.04229385,2.8469499,0.498282683,0.1049536,0.029238258
Cyp46a1,0.042640983,0,0.000444875,0.0003658,0.000715
Cyp4b1,0,0.170057883,0.668430617,0.675472983,0.050023842
Cyp4b1-ps2,0,0,0.000444875,0.10661765,0.000715
Cyp4f13,1.412369083,3.4830385,3.263851917,2.221870267,2.662941617
Cyp4f15,0.014264633,1.66349395,0.000444875,0.0189826,0.000715
Cyp4f16,4.4516741,3.923562033,4.522930867,3.877762517,2.378262233
Cyp4f17,1.427419317,2.869745683,3.288405967,2.7670775,1.68374095
Cyp4f39,0.764614867,0.0114913,0.012980908,0.0003658,0.000715
Cyp4v3,0.0008335,0.4880248,1.303098517,1.0176186,0.656589283
Cyp4x1,0.0125842,0.2629196,0.13204105,0.758258533,2.0435015
Cyp51,18.79083157,43.86854123,28.02517782,30.28974125,21.06494392
Cyp7b1,0.56299115,0.6709861,0.463342633,0.164926183,0.000715
Cyr61,13.21082575,19.72743343,129.9749615,53.5378307,33.66052833
Cysltr1,0.462180633,0,1.213244867,1.106036983,0.65241835
Cysltr2,1.28843615,0,0.000444875,0.0003658,0.000715
Cystm1,6.675522517,1.32073945,0.608012067,0.0331542,0.000715
Cyth1,1.268706367,1.951175183,9.871746867,6.224183917,5.764149183
Cyth2,18.84606157,18.98356887,26.84839578,22.86155635,19.45723308
Cyth3,7.000824483,11.52455162,15.40087653,11.71555238,11.567463
Cyth4,0.113374967,0.028822267,1.141425783,5.812749633,10.90053527
Cytip,0,0,0.000444875,0.0684693,0.95683545
Cyyr1,0.6676238,0.24013825,4.58769745,1.562973783,0.084504158
D030028A08Rik,2.99089535,2.10986135,1.108404033,4.959671417,8.679160017
D030045P18Rik,0,0,0.8099237,0.505487833,0.000715
D030047H15Rik,0.6861073,0.1134726,0.019602275,0.013533667,0.054545392
D030056L22Rik,29.2778182,24.2784223,7.496837067,10.64759537,13.2061943
D030068K23Rik,1.310757083,0.495485367,0.000444875,0.0003658,0.038298658
D10Jhu81e,11.83941925,16.50337585,11.07373452,13.05504338,15.68170622
D10Wsu102e,30.73257995,34.96876945,18.76547457,18.44807105,22.37999902
D11Wsu47e,20.63243517,10.5103607,10.56922158,13.0163658,14.25791647
D130017N08Rik,0.254147417,0.726645933,0.380417417,0.49944305,0.585733067
D130020L05Rik,0.405114383,1.5548209,0.971854433,0.933347267,0.46687385
D130040H23Rik,5.510348383,5.329114,2.7444507,2.163784717,1.38002505
D16Ertd472e,5.1909135,3.260015767,3.696977533,5.062980233,3.982621117
D17H6S53E,2.046190967,3.50816375,8.0385862,5.442643067,3.93853335
D17H6S56E-5,14.42848815,9.16707685,6.51928865,15.16587443,20.6422014
D17Wsu92e,32.99885012,36.45252152,31.75609788,28.50006162,33.67061895
D1Ertd622e,1.8884371,4.93465095,4.0697186,2.617760917,4.04081625
D1Pas1,4.316894567,0.0078977,0.026053233,0.0003658,0.293315158
D230025D16Rik,31.1014272,16.03920217,14.08414695,14.72968192,16.33549248
D2hgdh,1.70864005,2.7477522,1.403784717,1.8525258,2.617285867
D330023K18Rik,0.6630759,0.727496983,1.1544648,1.542674667,1.283712117
D330041H03Rik,0.283890267,1.7749099,0.7772649,1.753059833,2.511451817
D330050I16Rik,1.28331255,1.0948931,0.554705233,0.7354546,1.107293617
D3Ertd254e,10.69679342,5.982705133,5.620458533,5.975519267,4.516375967
D3Ertd751e,2.9601688,4.1552064,1.5461868,2.5078767,3.943308117
D430020J02Rik,4.951631583,1.688330467,1.147288583,2.531020483,2.405063
D430041D05Rik,0.008928617,0.806144333,0.036515533,0.057476433,0.060962567
D430042O09Rik,2.249728217,9.956777217,6.031092,5.796922517,6.203428183
D5Ertd579e,5.6668106,12.77106313,12.08008867,12.52394535,13.7253631
D5Ertd605e,2.39925005,0.0478029,0.51005795,1.8035746,1.42624695
D630023F18Rik,3.999482867,0.270444083,0.000444875,0.037460083,0.076756325
D630039A03Rik,1.395028483,0.01775995,0.648484517,0.156051967,0.130580883
D630045J12Rik,1.62746945,9.835168683,1.289062817,1.484792033,1.184953267
D630045M09Rik,23.83416228,0.030442133,0.15972265,0.06680665,0.000715
D6Wsu163e,10.9012294,4.9820153,6.734764417,9.066432733,10.45556905
D730005E14Rik,1.268905183,0.197900533,0.081048817,0.095736717,0.080773083
D730045A05Rik,0.117316833,0.3218134,0.000444875,0.0003658,0.000715
D7Ertd143e,71.90877785,12.73157193,0.30076795,0.034588817,0.049149142
D830031N03Rik,5.07779595,10.09964008,19.95263842,14.58931735,14.01039678
D830046C22Rik,0.536895317,0.516488517,0.748131,1.1765327,1.782020933
D8Ertd738e,63.52649815,70.27071812,84.13066317,101.4321265,102.8934006
D930015E06Rik,14.941104,11.06216097,9.361576333,10.5011173,11.67489063
D930015M05Rik,0.498037083,0.937923467,1.073938833,0.784674617,1.889294567
D930016D06Rik,3.7421082,4.032892133,1.841189617,2.774699917,3.902161917
D930048N14Rik,8.026023083,0.933223033,0.911318267,0.632544117,0.170544683
DQ267100,7.1808195,2.7770657,1.903592033,0.347419767,0.041329325
DQ267101,2.2378616,0.819733367,1.78400325,0.289591317,0.000715
DQ267102,7.0465947,2.7871957,3.447201583,1.56173745,0.653645875
Daam1,7.270705467,12.82461713,34.3192058,14.3566053,18.70142527
Daam2,0.054519067,5.6526438,1.7561824,0.681458883,0.854451483
Dab1,8.19424135,6.456049667,0.18721915,0.079517933,0.034758383
Dab2,1.3253998,2.597667283,14.14253797,1.9948168,1.321170967
Dab2ip,10.5117708,14.03282383,21.58915832,10.4709967,5.841349067
Dach1,0.0155181,0.465397433,0.1721127,0.0362167,1.479606433
Dact1,1.518908317,3.75972445,1.533192517,0.39963525,0.734983833
Dact2,3.518447417,1.0156529,0.791835217,0.654112083,1.1998719
Dact3,2.215728617,6.561212233,3.435078783,1.177498317,1.45966755
Dad1,55.35787402,47.24259563,86.35098448,79.16321492,54.5774973
Dag1,37.51705898,26.95927202,35.1229924,18.08218923,20.3619544
Daglb,3.281580767,3.808635667,3.256491367,6.41180125,8.580029067
Dalrd3,13.60427492,7.605027333,7.977111833,11.19686715,14.44054427
Dancr,11.29651053,5.122169283,3.183926417,5.271978717,7.16539525
Dand5,1.31947515,1.737670467,1.516676067,2.026634617,3.293832683
Dao,0,0,0.000444875,0.0266566,0.43646175
Dap,2.511223767,3.799286867,14.5574231,14.48839658,22.66555443
Dap3,18.2646844,20.70047075,13.83723457,14.1733452,14.15358673
Dapk1,7.819365633,23.08576047,25.36321685,25.68899173,16.68309002
Dapk2,0.42410155,7.2405383,1.504094033,1.065294033,5.09812445
Dapk3,12.84454127,13.09896417,22.07851738,14.66718982,14.77258105
Dapp1,7.783682267,0.515959817,1.3453243,18.25439147,42.279156
Dars,85.7764927,132.4730891,51.99161317,66.23460273,83.22973685
Dars2,25.8925504,21.21551323,10.87946748,16.44957212,19.22285095
Daxx,30.11094578,15.92098503,15.30241288,16.58049107,21.11879872
Dazap1,35.28254527,41.16028108,37.96314308,38.30509358,46.98635727
Dazap2,27.90274377,20.87999393,60.24996095,76.14114542,90.6984418
Dazl,2.62018445,0,0.000444875,0.159422867,0.000715
Dbf4,95.97103273,59.22269558,33.61396745,32.41392268,41.5822407
Dbi,100.8667197,64.31554052,78.56363502,92.92447587,70.65244838
Dbil5,0.608994933,0.99397345,1.022030133,0.458075667,0.634602767
Dbn1,5.559933767,21.44077278,54.22252093,14.65553437,6.7689211
Dbndd1,4.80197085,4.94179475,3.278836917,2.6277392,3.026885117
Dbndd2,0.449519,0.804612233,1.248720717,0.822182217,0.694788867
Dbnl,25.9165305,23.03270683,30.78604923,26.08744463,32.4646297
Dbp,1.9222993,2.768294783,1.09850285,1.286648333,1.62784405
Dbr1,26.88652177,9.903902867,9.31967745,12.0040715,13.62064695
Dbt,14.63084098,7.786315767,6.5391055,7.230942283,9.341847567
Dbx1,0,0.108490583,0.000444875,0.0003658,0.000715
Dcaf10,2.81575645,4.379211317,9.115333167,7.95231915,8.444361617
Dcaf11,12.74308328,12.18678043,8.793216767,9.8074237,14.19312698
Dcaf12,25.57024277,25.35713187,23.86721987,22.43523855,26.85753242
Dcaf12l1,8.408559283,1.096727067,72.61221703,22.67748998,7.536702217
Dcaf13,60.6460542,40.35222282,40.02534128,46.28813472,44.6826656
Dcaf15,26.11867942,26.03844528,23.91455982,27.1076381,29.19162815
Dcaf17,11.62816572,14.39933283,6.1015585,8.756398933,10.85753222
Dcaf4,28.77784925,23.97098038,15.17373227,20.4714899,21.51295418
Dcaf5,4.47436635,8.3713837,9.132450367,11.46586012,11.96175523
Dcaf6,6.542084817,8.103270833,11.6669333,10.52360805,10.63787788
Dcaf7,19.59020498,26.40201142,26.68919113,31.775433,33.23419825
Dcaf8,21.93321507,36.18519232,27.72153297,36.10008097,39.11949098
Dcakd,46.01000303,56.19386658,52.55676897,53.75626753,49.90838782
Dcbld1,8.353573733,4.480563367,11.4230973,5.788148883,2.621769833
Dcbld2,13.18719497,19.04266978,15.86910767,7.8455181,7.195752617
Dcdc2b,0.69872745,1.141641567,0.792547867,1.159933733,0.5783649
Dchs1,0.09140245,3.0415202,7.427846883,1.297476533,0.34822915
Dck,17.00816523,14.09144373,10.09965045,12.68660772,23.27925477
Dclk1,0.131782317,2.347426667,0.11842135,0.016155583,0.000715
Dclk2,6.313000233,1.678185867,2.6943344,2.335335417,1.685233433
Dclre1a,7.1201011,5.39287355,4.02204015,6.704654067,8.266110633
Dclre1b,2.570205067,2.625153967,2.694910567,4.695215467,6.55450635
Dclre1c,8.3177379,5.255067333,2.831150583,5.556981167,8.373729
Dcp1a,16.4824913,15.85702903,11.27815585,11.34016342,13.04408447
Dcp1b,1.004979783,1.708083883,1.51608835,2.556713283,3.508029133
Dcp2,34.92652473,22.78600445,15.92514615,18.46856527,18.0619192
Dcps,37.22766448,37.15200142,27.24075207,42.58355723,43.18805483
Dctd,24.2146711,30.17210472,11.9555595,25.77541835,26.4863607
Dctn1,15.30289443,20.36004262,40.15907455,30.67987883,30.67022958
Dctn2,51.08030117,59.63382637,69.3283951,67.33099138,70.04831433
Dctn3,23.19795702,26.60353653,31.2228246,34.47662103,30.9500034
Dctn4,19.85962903,21.07580767,33.66786338,31.95619752,28.88876308
Dctn5,26.98789293,28.81431948,35.94138527,34.53063647,30.2393086
Dctn6,19.55972463,22.1863822,24.75704608,28.88115588,31.2425678
Dctpp1,171.7677366,129.3869151,54.41606137,119.1974578,129.0394662
Dcun1d1,7.765160267,8.568278233,9.524690683,10.63732443,13.1007852
Dcun1d2,8.561025567,7.003139383,7.548658467,10.66363448,10.09066655
Dcun1d3,8.1078136,3.67734825,12.61471465,7.447326333,3.879694
Dcun1d4,9.966014767,3.849703067,3.294506417,4.118382083,3.821385483
Dcun1d5,46.2419303,54.17240257,46.56797467,50.58227793,56.3533844
Dcxr,4.14561055,14.72829428,27.83405345,30.8230936,20.6175406
Dda1,22.11618712,19.52565683,44.94009947,32.58248048,30.51557733
Ddah1,7.029038817,1.32327235,31.23596725,40.95268392,36.2359734
Ddah2,20.08602318,75.92097125,131.8110197,82.41623168,31.98043582
Ddb1,330.4459928,329.8189692,417.3199341,297.8823972,298.2250224
Ddb2,3.302665167,9.817795433,1.019192733,2.389181017,4.242870667
Ddc,12.06629985,0.869563383,12.2986436,7.959660067,3.918236083
Ddhd1,4.04323295,5.350044683,4.46305165,4.602631217,5.327588433
Ddhd2,22.83594285,18.38923305,14.74311327,17.64617362,19.58344665
Ddi1,0.00502105,0.0314018,0.1748694,0.179482,0.135201533
Ddi2,35.50959518,29.77315547,41.23236607,31.95172652,31.44352378
Ddias,23.59220683,16.53222282,11.13094828,13.70960295,16.30384675
Ddit3,7.706612267,5.326836167,6.05420445,10.17900048,15.31326015
Ddit4,12.15336738,44.64580738,12.585599,7.398261517,3.99600955
Ddit4l,2.180084133,2.181321217,4.060624383,3.791710383,1.373587167
Ddost,58.53821315,70.82055073,78.2748509,73.71719692,66.62752038
Ddr1,9.759994117,5.319468917,5.883734217,1.01080875,1.81470655
Ddr2,1.044946083,0.023887583,0.044227667,0.019471267,0.073710417
Ddrgk1,13.1679553,19.82285193,26.14936822,28.53641358,25.37285748
Ddt,44.60453838,40.56476643,12.46185878,15.86434098,17.51328598
Ddx1,127.3288835,117.7510849,94.93496812,117.0277563,116.2220988
Ddx10,45.15947055,34.98281888,20.17597817,29.01857587,31.38250215
Ddx11,18.86764663,11.83758355,6.44104455,10.48613995,14.37083577
Ddx17,131.9219072,177.2441447,117.9828664,108.3254893,108.9621911
Ddx18,113.9731268,80.31669203,41.82723382,63.82315008,65.51042335
Ddx19a,31.05813787,45.54423637,39.09508393,44.62481892,55.11605745
Ddx19b,17.11315708,17.57837983,10.9900238,10.48121667,14.37593747
Ddx20,49.48892898,20.16605385,10.77016203,19.0221277,24.7871862
Ddx21,150.2063557,77.11316365,50.09015648,72.8052755,92.75110902
Ddx23,49.19077682,33.99985942,40.72369115,44.3608598,55.17114028
Ddx24,69.8239687,44.14531498,45.3011935,52.73808795,59.32938755
Ddx25,7.213685767,8.34084325,2.257987133,3.048317033,1.832928567
Ddx27,67.31049707,42.79443208,29.89255985,42.12411903,52.83401972
Ddx28,14.25851872,13.09139618,11.43469503,13.06767803,15.6390737
Ddx31,14.01466883,8.73355015,6.504807667,7.870941767,9.71005345
Ddx39,239.7729804,128.4035545,94.57037292,127.3965377,158.3788825
Ddx39b,139.1194706,150.5486059,91.58022753,120.8401518,148.3978185
Ddx3x,237.2914986,195.4986687,130.6144163,132.9041117,141.1629879
Ddx3y,10.4737027,7.3218919,8.909842633,10.07899695,12.27269298
Ddx4,5.218737967,0.48638675,0.018069642,0.0346806,0.000715
Ddx41,34.68225412,27.6014202,20.83455722,19.31169743,20.80134863
Ddx42,51.63494317,47.65666015,43.87397642,48.3472443,47.53751182
Ddx43,5.965702983,1.011032283,0.000444875,0.0003658,0.000715
Ddx46,37.4603053,33.57778878,26.67263342,31.51234097,37.05178397
Ddx47,35.557064,32.05978153,23.76014417,29.33557633,34.44341532
Ddx49,34.50100697,32.8232815,28.7961026,30.89102028,35.10581862
Ddx5,351.7085098,256.0698685,256.9823468,298.0692092,348.0537384
Ddx50,29.81865092,42.78247918,34.22872588,36.00828452,39.52946558
Ddx51,8.12342665,6.813269667,5.171395483,6.64129955,8.7221764
Ddx52,42.0556245,25.59191425,29.85683315,41.84697845,41.8358695
Ddx54,26.48814422,19.41695067,29.45907232,26.67462763,27.87914623
Ddx55,9.845633717,7.32735155,4.932002433,6.321413333,8.701904283
Ddx56,40.01762482,35.71128733,24.61375647,35.3965669,41.9582383
Ddx58,10.13439335,0.252684383,1.734495367,1.53242945,1.987909083
Ddx59,10.8360687,5.892925683,5.912032717,6.405713767,4.520653833
Ddx6,40.27132245,45.22365607,49.0630184,52.28133667,51.76689112
Ddx60,0.832367117,0.0584726,0.021193775,0.0331673,0.133716333
Deaf1,10.78879627,20.021166,8.47565965,10.0009214,10.15766125
